arg-id,comment-id,argument,source,sentiment,genre
A185001345000001532_0,185001345000001532,生成AIによる著作物の無断使用に反対する,personal,negative,issues
A185001345000001532_1,185001345000001532,イラストを描くことに多くの時間と労力をかけている人々への冒涜を許せない,personal,negative,issues
A185001345000001532_2,185001345000001532,生成AIを利用した攻撃的・脅迫的な内容が増えていることに懸念を示す,personal,negative,issues
A185001345000001532_3,185001345000001532,著作物を守るために、イラストレーターの声に耳を傾けるべき,personal,positive,strategy
A185001345000001533_0,185001345000001533,AIは吸収元の人物がいなければ成長しないため、吸収される人間の作品に著作権をつけるべき,personal,negative,strategy
A185001345000001533_1,185001345000001533,AIによって絵描きの努力が踏みにじられ、お金を稼がれてしまうことが反感を買うポイント,personal,negative,issues
A185001345000001533_2,185001345000001533,AIと人間の作品の区別がつかない現状が不愉快である,personal,negative,current_status
A185001345000001533_3,185001345000001533,アニメーターとしてAIに職を奪われる不安を抱えている,personal,negative,issues
A185001345000001534_0,185001345000001534,AI学習のためのデータ収集は権利者の許諾を得ずに行われるべきではない,personal,positive,strategy
A185001345000001534_1,185001345000001534,著作権や肖像権を侵害したデータがAI学習に使用される現状は問題である,personal,negative,issues
A185001345000001534_2,185001345000001534,権利者の許諾を事前に得て対価を支払うべきである,personal,positive,strategy
A185001345000001534_3,185001345000001534,AI学習を拒否する権利がない現状は民主主義的・資本主義的におかしい,personal,negative,issues
A185001345000001534_4,185001345000001534,生成AIの認知が低かった平成30年当時の改正を再考する必要がある,personal,neutral,current_status
A185001345000001534_5,185001345000001534,クリエイターや実演家の権利を守ることが文化庁の使命である,personal,positive,vision
A185001345000001534_6,185001345000001534,クリエイターの目線に立った議論が必要である,personal,neutral,issues
A185001345000001535_0,185001345000001535,生成AIの学習データ元の権利についての懸念がある,personal,negative,issues
A185001345000001535_1,185001345000001535,音声AIの学習元となる声優・俳優への使用料支払いの疑問がある,personal,negative,issues
A185001345000001536_0,185001345000001536,生成AIの開発・使用には慎重さが必要であり、特に政治的な内容や差別的な表現を含む作品が大量に生成される可能性がある。,personal,negative,issues
A185001345000001536_1,185001345000001536,特定の人物の絵柄を学習したAIが生成した作品が誤解を招く可能性があり、インターネット上での拡散によってその影響は消えない。,personal,negative,issues
A185001345000001536_2,185001345000001536,生成AIは高いモラルを持った人間が使えば便利だが、モラルの無い人間が使うことで新たな犯罪やトラブルが増える可能性がある。,personal,negative,issues
A185001345000001536_3,185001345000001536,規制や免許制を導入し、クリエイターや作品を享受する側が安心できる環境を整えることが望ましい。,personal,positive,strategy
A185001345000001537_0,185001345000001537,生成AIはクリエイターの知的財産を脅かすため、全面的に禁止すべきである。,personal,negative,issues
A185001345000001537_1,185001345000001537,技術自体は素晴らしいが、使用者の理解が追いついていないため、免許制やデータの全開示が必要である。,personal,positive,strategy
A185001345000001537_2,185001345000001537,AIの学習に関する法律が未整備であり、強力な規制が求められる。,personal,negative,issues
